index	id	week	value
1957	KPI25	44	
1958	KPI26	44	
1959	KPI27	44	
1960	KPI28	44	
1961	KPI29	44	
1962	KPI30	44	
1963	KPI31	44	
1964	KPI32	44	
1965	KPI33	44	
1966	KPI34	44	
1967	KPI35	44	
1968	KPI36	44	
1969	KPI37	44	
1970	KPI38	44	
1971	KPI39	44	
1972	KPI40	44	
1973	KPI41	44	
1974	KPI42	44	
1975	KPI43	44	
1976	KPI44	44	
1977	KPI45	44	
1978	KPI46	44	
1979	KPI49	44	
1980	KPI01	45	
1981	KPI02	45	
1982	KPI03	45	
1983	KPI47	45	
1984	KPI48	45	
1985	KPI04	45	
1986	KPI05	45	
1987	KPI06	45	
1988	KPI08	45	
1989	KPI09	45	
1990	KPI10	45	
1991	KPI11	45	
1992	KPI12	45	
1993	KPI13	45	
1994	KPI15	45	
1995	KPI16	45	
1996	KPI17	45	
1997	KPI18	45	
1998	KPI19	45	
1999	KPI20	45	
2000	KPI21	45	
2001	KPI22	45	
2002	KPI25	45	
2003	KPI26	45	
2004	KPI27	45	
2005	KPI28	45	
2006	KPI29	45	
2007	KPI30	45	
2008	KPI31	45	
2009	KPI32	45	
2010	KPI33	45	
2011	KPI34	45	
2012	KPI35	45	
2013	KPI36	45	
2014	KPI37	45	
2015	KPI38	45	
2016	KPI39	45	
2017	KPI40	45	
2018	KPI41	45	
2019	KPI42	45	
2020	KPI43	45	
2021	KPI44	45	
2022	KPI45	45	
2023	KPI46	45	
2024	KPI49	45	
2025	KPI01	46	
2026	KPI02	46	
2027	KPI03	46	
2028	KPI47	46	
2029	KPI48	46	
2030	KPI04	46	
2031	KPI05	46	
2032	KPI06	46	
2033	KPI08	46	
2034	KPI09	46	
2035	KPI10	46	
2036	KPI11	46	
2037	KPI12	46	
2038	KPI13	46	
2039	KPI15	46	
2040	KPI16	46	
2041	KPI17	46	
2042	KPI18	46	
2043	KPI19	46	
2044	KPI20	46	
2045	KPI21	46	
2046	KPI22	46	
2047	KPI25	46	
2048	KPI26	46	
2049	KPI27	46	
2050	KPI28	46	
2051	KPI29	46	
2052	KPI30	46	
2053	KPI31	46	
2054	KPI32	46	
2055	KPI33	46	
2056	KPI34	46	
2057	KPI35	46	
2058	KPI36	46	
2059	KPI37	46	
2060	KPI38	46	
2061	KPI39	46	
2062	KPI40	46	
2063	KPI41	46	
2064	KPI42	46	
2065	KPI43	46	
2066	KPI44	46	
2067	KPI45	46	
2068	KPI46	46	
2069	KPI49	46	
2070	KPI01	47	
2071	KPI02	47	
2072	KPI03	47	
2073	KPI47	47	
2074	KPI48	47	
2075	KPI04	47	
2076	KPI05	47	
2077	KPI06	47	
2078	KPI08	47	
2079	KPI09	47	
2080	KPI10	47	
2081	KPI11	47	
2082	KPI12	47	
2083	KPI13	47	
2084	KPI15	47	
2085	KPI16	47	
2086	KPI17	47	
2087	KPI18	47	
2088	KPI19	47	
2089	KPI20	47	
2090	KPI21	47	
2091	KPI22	47	
2092	KPI25	47	
2093	KPI26	47	
2094	KPI27	47	
2095	KPI28	47	
2096	KPI29	47	
2097	KPI30	47	
2098	KPI31	47	
2099	KPI32	47	
2100	KPI33	47	
2101	KPI34	47	
2102	KPI35	47	
2103	KPI36	47	
2104	KPI37	47	
2105	KPI38	47	
2106	KPI39	47	
2107	KPI40	47	
2108	KPI41	47	
2109	KPI42	47	
2110	KPI43	47	
2111	KPI44	47	
2112	KPI45	47	
2113	KPI46	47	
2114	KPI49	47	
2115	KPI01	48	
2116	KPI02	48	
2117	KPI03	48	
2118	KPI47	48	
2119	KPI48	48	
2120	KPI04	48	
2121	KPI05	48	
2122	KPI06	48	
2123	KPI08	48	
2124	KPI09	48	
2125	KPI10	48	
2126	KPI11	48	
2127	KPI12	48	
2128	KPI13	48	
2129	KPI15	48	
2130	KPI16	48	
2131	KPI17	48	
2132	KPI18	48	
2133	KPI19	48	
2134	KPI20	48	
2135	KPI21	48	
2136	KPI22	48	
2137	KPI25	48	
2138	KPI26	48	
2139	KPI27	48	
2140	KPI28	48	
2141	KPI29	48	
2142	KPI30	48	
2143	KPI31	48	
2144	KPI32	48	
2145	KPI33	48	
2146	KPI34	48	
2147	KPI35	48	
2148	KPI36	48	
2149	KPI37	48	
2150	KPI38	48	
2151	KPI39	48	
2152	KPI40	48	
2153	KPI41	48	
2154	KPI42	48	
2155	KPI43	48	
2156	KPI44	48	
2157	KPI45	48	
2158	KPI46	48	
2159	KPI49	48	
2160	KPI01	49	
2161	KPI02	49	
2162	KPI03	49	
2163	KPI47	49	
2164	KPI48	49	
2165	KPI04	49	
2166	KPI05	49	
2167	KPI06	49	
2168	KPI08	49	
2169	KPI09	49	
2170	KPI10	49	
2171	KPI11	49	
2172	KPI12	49	
2173	KPI13	49	
2174	KPI15	49	
2175	KPI16	49	
2176	KPI17	49	
2177	KPI18	49	
2178	KPI19	49	
2179	KPI20	49	
2180	KPI21	49	
2181	KPI22	49	
2182	KPI25	49	
2183	KPI26	49	
2184	KPI27	49	
2185	KPI28	49	
2186	KPI29	49	
2187	KPI30	49	
2188	KPI31	49	
2189	KPI32	49	
2190	KPI33	49	
2191	KPI34	49	
2192	KPI35	49	
2193	KPI36	49	
2194	KPI37	49	
2195	KPI38	49	
2196	KPI39	49	
2197	KPI40	49	
2198	KPI41	49	
2199	KPI42	49	
2200	KPI43	49	
2201	KPI44	49	
2202	KPI45	49	
2203	KPI46	49	
2204	KPI49	49	
2205	KPI01	50	
2206	KPI02	50	
2207	KPI03	50	
2208	KPI47	50	
2209	KPI48	50	
2210	KPI04	50	
2211	KPI05	50	
2212	KPI06	50	
2213	KPI08	50	
2214	KPI09	50	
2215	KPI10	50	
2216	KPI11	50	
2217	KPI12	50	
2218	KPI13	50	
2219	KPI15	50	
2220	KPI16	50	
2221	KPI17	50	
2222	KPI18	50	
2223	KPI19	50	
2224	KPI20	50	
2225	KPI21	50	
2226	KPI22	50	
2227	KPI25	50	
2228	KPI26	50	
2229	KPI27	50	
2230	KPI28	50	
2231	KPI29	50	
2232	KPI30	50	
2233	KPI31	50	
2234	KPI32	50	
2235	KPI33	50	
2236	KPI34	50	
2237	KPI35	50	
2238	KPI36	50	
2239	KPI37	50	
2240	KPI38	50	
2241	KPI39	50	
2242	KPI40	50	
2243	KPI41	50	
2244	KPI42	50	
2245	KPI43	50	
2246	KPI44	50	
2247	KPI45	50	
2248	KPI46	50	
2249	KPI49	50	
2250	KPI01	51	
2251	KPI02	51	
2252	KPI03	51	
2253	KPI47	51	
2254	KPI48	51	
2255	KPI04	51	
2256	KPI05	51	
2257	KPI06	51	
2258	KPI08	51	
2259	KPI09	51	
2260	KPI10	51	
2261	KPI11	51	
2262	KPI12	51	
2263	KPI13	51	
2264	KPI15	51	
2265	KPI16	51	
2266	KPI17	51	
2267	KPI18	51	
2268	KPI19	51	
2269	KPI20	51	
2270	KPI21	51	
2271	KPI22	51	
2272	KPI25	51	
2273	KPI26	51	
2274	KPI27	51	
2275	KPI28	51	
2276	KPI29	51	
2277	KPI30	51	
2278	KPI31	51	
2279	KPI32	51	
2280	KPI33	51	
2281	KPI34	51	
2282	KPI35	51	
2283	KPI36	51	
2284	KPI37	51	
2285	KPI38	51	
2286	KPI39	51	
2287	KPI40	51	
2288	KPI41	51	
2289	KPI42	51	
2290	KPI43	51	
2291	KPI44	51	
2292	KPI45	51	
2293	KPI46	51	
2294	KPI49	51	
